songsListened_monthly,tenure,subscription_spending_$,cluster
2.6065573770491803,60.0,6,1
199.70212765957447,46.0,9,3
16.52,24.0,345,0
22.25,11.0,0,0
298.76190476190476,20.0,9,3
9.081967213114757,60.0,9,1
332.90909090909093,10.0,0,3
10.73076923076923,25.0,13,0
301.07142857142856,69.0,44,3
506.1034482758621,28.0,33,3
41.6,29.0,0,0
70.65384615384616,51.0,3,1
1.4772727272727273,43.0,36,1
138.28571428571428,69.0,3,1
0.2666666666666666,44.0,0,1
73.42424242424242,65.0,1,1
122.57142857142856,41.0,3,1
3.928571428571429,41.0,15,0
129.25714285714287,34.0,0,0
252.5483870967742,30.0,4,3
114.15384615384616,38.0,4,0
14.84,49.0,7,1
5.037037037037037,26.0,0,0
0.0,28.0,0,0
17.214285714285715,27.0,4,0
287.5,1.0,0,3
47.8,24.0,70,0
6.117647058823529,16.0,1,0
360.2,74.0,50,3
55.774193548387096,61.0,0,1
71.22222222222223,53.0,21,1
300.1666666666667,71.0,1,3
0.0,60.0,0,1
5.204545454545454,43.0,3,1
15.088235294117649,33.0,41,0
269.012987012987,76.0,57,1
217.5909090909091,21.0,427,3
0.64,49.0,0,1
10.595238095238097,41.0,15,0
103.46153846153848,25.0,315,0
8.542857142857143,69.0,106,1
101.171875,63.0,4,1
112.5925925925926,26.0,0,0
44.958333333333336,23.0,15,0
17.5,35.0,195,0
383.42857142857144,6.0,36,3
233.625,15.0,323,3
0.0897435897435897,77.0,1,1
415.0,55.0,142,3
1.3043478260869563,22.0,0,0
14.466666666666669,14.0,75,0
224.47727272727272,43.0,33,3
171.93333333333334,14.0,2,0
9.041666666666666,23.0,1,0
257.8611111111111,71.0,161,3
238.98888888888888,89.0,0,1
151.125,7.0,65,0
41.21875,63.0,1,1
130.72131147540983,60.0,48,1
144.0,15.0,2,0
264.5,33.0,21,3
466.8333333333333,11.0,51,3
256.07142857142856,13.0,88,3
27.375,55.0,0,1
186.6818181818182,21.0,87,0
105.01666666666668,59.0,127,1
369.75,7.0,39,3
197.8548387096774,61.0,7,1
474.08,24.0,2,3
68.87878787878788,32.0,91,0
0.5833333333333334,35.0,0,0
8.453125,63.0,8,1
16.38888888888889,17.0,146,0
9.61904761904762,20.0,1,0
113.95833333333331,23.0,0,0
15.896103896103895,76.0,0,1
511.6511627906977,42.0,11,3
365.11538461538464,51.0,7,3
76.5,35.0,189,0
5.2727272727272725,54.0,11,1
13.525,39.0,3,0
0.0,42.0,0,1
383.0,11.0,0,3
143.77551020408163,48.0,171,1
36.68,49.0,0,1
105.33333333333331,59.0,59,1
1.0144927536231885,68.0,0,1
106.88095238095238,41.0,16,1
361.02272727272725,43.0,0,3
1.048780487804878,40.0,20,0
215.6764705882353,33.0,29,3
375.6444444444445,44.0,0,3
24.48780487804878,40.0,0,0
180.0,46.0,135,1
18.555555555555557,17.0,147,0
123.811320754717,52.0,18,1
441.9264705882353,67.0,22,3
2.6666666666666665,71.0,0,1
1.0,18.0,8,0
155.34146341463415,81.0,24,1
430.375,15.0,158,3
1.6666666666666667,5.0,6,0
12.636363636363637,10.0,0,0
339.37333333333333,74.0,0,3
112.94,49.0,73,1
26.095238095238095,41.0,93,0
218.84,24.0,11,0
64.2127659574468,46.0,44,1
332.7032967032967,90.0,0,3
404.4,39.0,86,3
0.0,40.0,0,0
315.6875,63.0,0,3
4.428571428571429,62.0,0,1
451.2307692307692,12.0,0,3
470.8,14.0,4,3
82.95652173913044,22.0,147,0
474.0833333333333,23.0,11,3
149.0909090909091,32.0,0,0
85.0,27.0,222,0
163.85365853658536,81.0,18,1
151.28571428571428,13.0,0,0
40.857142857142854,55.0,47,1
383.52054794520546,72.0,29,3
511.46153846153845,25.0,24,3
13.52,24.0,0,0
1.55,19.0,4,0
1.0,37.0,0,0
282.1194029850746,66.0,37,3
0.0,17.0,23,0
84.47058823529412,16.0,400,0
20.86111111111111,35.0,1,0
1.8484848484848484,32.0,4,0
56.73076923076923,25.0,554,2
55.523809523809526,41.0,0,0
291.1333333333333,14.0,0,3
2.8823529411764706,33.0,1,0
372.8833333333333,59.0,520,2
19.455882352941178,67.0,7,1
248.62295081967213,60.0,8,3
96.28,49.0,23,1
30.63809523809524,104.0,1,1
4.610169491525424,58.0,19,1
187.4,34.0,1,0
456.4130434782609,45.0,1,3
178.8695652173913,22.0,0,0
339.1190476190476,41.0,10,3
344.2647058823529,33.0,1,3
199.54545454545453,76.0,2,1
27.87804878048781,40.0,32,0
252.50819672131144,60.0,0,3
32.25,19.0,27,0
1.8333333333333333,5.0,0,0
119.47368421052632,37.0,11,0
0.303030303030303,32.0,11,0
412.48571428571427,34.0,90,3
0.45,19.0,0,0
0.0,56.0,0,1
22.09090909090909,32.0,14,0
82.61904761904762,41.0,1,0
463.3333333333333,20.0,22,3
142.27659574468086,46.0,10,1
4.354166666666667,47.0,4,1
65.79166666666667,23.0,12,0
7.222222222222222,35.0,157,0
148.05555555555554,17.0,23,0
474.1190476190476,83.0,1,3
8.076923076923077,25.0,9,0
198.66666666666663,14.0,51,0
318.06451612903226,30.0,20,3
0.0,19.0,0,0
104.76923076923076,38.0,50,0
49.95454545454545,21.0,47,0
81.1219512195122,40.0,40,0
253.50943396226415,52.0,22,3
368.5744680851064,46.0,0,3
125.09803921568628,50.0,256,1
12.88888888888889,26.0,0,0
348.0151515151515,65.0,8,3
65.8125,47.0,8,1
2.5892857142857144,55.0,0,1
89.74647887323944,70.0,8,1
25.51851851851852,26.0,241,0
17.727272727272727,10.0,1,0
0.0,52.0,0,1
0.0,21.0,2,0
115.76470588235294,50.0,0,1
376.3934426229508,60.0,156,3
279.57142857142856,48.0,0,3
417.09859154929575,70.0,96,3
0.6458333333333334,47.0,0,1
86.23913043478261,45.0,0,1
491.2238805970149,66.0,36,3
87.16,24.0,134,0
137.25,63.0,100,1
39.166666666666664,65.0,1,1
0.4090909090909091,21.0,0,0
20.727272727272727,21.0,2,0
282.875,31.0,454,3
75.2159090909091,87.0,13,1
36.070422535211264,70.0,141,1
51.75,39.0,0,0
6.725,39.0,64,0
7.466666666666667,14.0,0,0
274.2413793103448,28.0,76,3
43.34375,63.0,1,1
28.058823529411764,67.0,2,1
19.225806451612904,61.0,115,1
0.7857142857142857,41.0,0,0
61.07142857142857,41.0,11,0
159.8507462686567,66.0,80,1
0.0,61.0,0,1
11.157894736842104,37.0,0,0
83.78947368421052,37.0,11,0
0.0649350649350649,76.0,1,1
31.294117647058822,16.0,3,0
174.2608695652174,22.0,0,0
4.348837209302325,42.0,0,1
8.46774193548387,61.0,0,1
3.136363636363636,21.0,3,0
0.4324324324324324,73.0,0,1
257.4,19.0,102,3
98.16,24.0,33,0
102.91666666666669,59.0,0,1
1.2941176470588236,16.0,0,0
7.224137931034483,57.0,0,1
162.9404761904762,83.0,100,1
124.70833333333331,71.0,0,1
394.5,29.0,4,3
9.934426229508198,60.0,0,1
18.681818181818183,21.0,1,0
63.95384615384615,64.0,3,1
3.2857142857142856,48.0,0,1
509.8571428571428,34.0,12,3
72.6923076923077,38.0,187,0
321.2307692307692,12.0,0,3
13.423076923076923,25.0,79,0
176.86111111111111,35.0,3,0
0.1132075471698113,52.0,0,1
154.69230769230768,25.0,0,0
205.375,15.0,23,0
460.4166666666667,47.0,1,3
24.9811320754717,52.0,2,1
76.41176470588235,16.0,225,0
25.096774193548388,61.0,3,1
24.666666666666668,56.0,1,1
14.10909090909091,54.0,71,1
252.8571428571429,48.0,0,3
89.07692307692308,25.0,546,2
129.2,9.0,41,0
15.61904761904762,62.0,0,1
0.0,46.0,0,1
39.46,49.0,23,1
292.57894736842104,18.0,12,3
159.03225806451613,61.0,5,1
97.52941176470588,16.0,5,0
454.325,39.0,0,3
7.16,49.0,0,1
404.2564102564103,77.0,11,3
53.32692307692308,51.0,0,1
38.59375,63.0,8,1
21.2,19.0,98,0
57.361702127659576,46.0,5,1
179.48275862068965,28.0,2,0
24.48076923076923,51.0,2,1
157.54166666666666,23.0,0,0
125.2608695652174,45.0,123,1
26.04,49.0,382,1
100.81428571428572,69.0,0,1
43.58536585365854,40.0,10,0
225.57142857142856,48.0,1,3
306.2769230769231,64.0,1,3
0.0217391304347826,45.0,1,1
0.5217391304347826,22.0,24,0
475.6438356164384,72.0,81,3
70.41666666666667,35.0,30,0
19.581818181818186,54.0,0,1
28.258064516129032,61.0,101,1
28.761904761904763,62.0,0,1
214.58823529411765,16.0,111,0
154.31428571428572,34.0,1,0
12.466666666666669,14.0,19,0
39.44736842105263,37.0,0,0
92.22222222222224,26.0,1644,2
47.59016393442623,60.0,1,1
19.5625,31.0,0,0
0.0833333333333333,11.0,2,0
0.4509803921568627,50.0,4,1
4.948275862068965,57.0,0,1
127.6027397260274,72.0,21,1
67.52941176470588,16.0,18,0
4.0285714285714285,34.0,1,0
0.073170731707317,40.0,0,0
140.3720930232558,85.0,12,1
9.12121212121212,32.0,6,0
27.545454545454547,32.0,38,0
124.88235294117646,33.0,0,0
9.658536585365852,40.0,47,0
0.0,18.0,0,0
15.065573770491802,60.0,14,1
12.051724137931034,57.0,25,1
56.35294117647059,16.0,0,0
25.666666666666668,38.0,14,0
65.64516129032258,61.0,0,1
206.34615384615384,25.0,14,0
9.36923076923077,64.0,1,1
193.76666666666668,89.0,3,1
215.48979591836735,48.0,4,3
1.2222222222222223,26.0,62,0
468.55555555555554,17.0,2,3
103.05882352941175,16.0,0,0
9.35,19.0,87,0
0.0,41.0,11,0
11.44,24.0,2,0
223.1578947368421,37.0,18,3
54.91525423728814,58.0,0,1
140.38805970149255,66.0,0,1
22.4375,15.0,19,0
142.41666666666666,35.0,0,0
21.91379310344828,57.0,32,1
61.25,7.0,4,0
83.62222222222222,44.0,84,1
355.84,49.0,1,3
54.05769230769231,51.0,0,1
140.57575757575756,32.0,0,0
2.5161290322580645,61.0,0,1
2.6545454545454548,54.0,2,1
319.80555555555554,35.0,350,3
156.22222222222223,17.0,0,0
0.0,86.0,0,1
85.6470588235294,33.0,7,0
34.37931034482759,28.0,82,0
142.82608695652175,22.0,12,0
8.435483870967742,61.0,0,1
19.96153846153846,25.0,18,0
4.101694915254237,58.0,0,1
37.34782608695652,45.0,378,1
255.48717948717947,38.0,6,3
0.0,66.0,0,1
98.43283582089552,66.0,0,1
28.01818181818182,54.0,75,1
380.59375,63.0,139,3
134.8095238095238,20.0,8,0
18.45614035087719,56.0,0,1
8.106382978723405,46.0,0,1
6.916666666666667,23.0,49,0
186.55263157894737,75.0,0,1
113.01960784313724,50.0,9,1
15.322222222222225,89.0,11,1
308.0120481927711,82.0,4,3
1.5454545454545454,43.0,4,1
1.5087719298245614,56.0,0,1
352.8235294117647,67.0,89,3
0.1666666666666666,17.0,0,0
34.60526315789474,37.0,1,0
231.986301369863,72.0,4,1
194.36923076923077,64.0,218,1
111.3529411764706,16.0,68,0
21.17391304347826,45.0,22,1
22.38235294117647,33.0,1,0
0.0,54.0,0,1
13.46551724137931,57.0,0,1
0.0,33.0,0,0
6.875,55.0,75,1
30.804347826086957,45.0,2,1
27.5,21.0,10,0
0.0,50.0,0,1
227.84848484848484,65.0,8,1
164.45454545454547,43.0,39,1
0.0,57.0,0,1
44.19230769230769,25.0,38,0
0.0,14.0,0,0
0.5,39.0,6,0
67.11764705882354,16.0,23,0
5.1,59.0,0,1
0.0,27.0,0,0
69.77777777777777,35.0,420,0
0.5384615384615384,25.0,0,0
16.428571428571427,13.0,24,0
17.391304347826086,22.0,388,0
70.19047619047619,20.0,588,2
2.383720930232558,85.0,0,1
110.44,24.0,2,0
24.38235294117647,33.0,35,0
2.702127659574468,46.0,15,1
0.5294117647058824,16.0,7,0
47.125,55.0,1,1
24.0,1.0,0,0
303.8863636363636,43.0,51,3
110.0,43.0,0,1
186.52631578947367,37.0,137,3
380.56666666666666,29.0,54,3
3.8333333333333335,53.0,0,1
353.22222222222223,26.0,172,3
0.1304347826086956,22.0,3,0
81.91044776119404,66.0,16,1
2.24,24.0,4,0
332.1159420289855,68.0,0,3
24.823529411764707,84.0,175,1
287.5263157894737,18.0,0,3
243.12765957446808,46.0,34,3
15.169491525423728,58.0,3,1
0.0,55.0,0,1
3.576923076923077,25.0,4,0
27.13953488372093,42.0,16,1
0.3809523809523809,41.0,0,0
305.2894736842105,37.0,1,3
52.270270270270274,36.0,14,0
146.38888888888889,53.0,29,1
483.74285714285713,69.0,2,3
3.325,39.0,8,0
118.22857142857144,34.0,19,0
35.11666666666667,59.0,2,1
17.955555555555556,44.0,73,1
0.0,69.0,0,1
433.7105263157895,75.0,81,3
1.0196078431372548,50.0,13,1
494.55555555555554,35.0,7,3
0.0,14.0,0,0
429.14814814814815,53.0,2,3
0.7272727272727273,10.0,4,0
360.55555555555554,35.0,10,3
447.21875,31.0,65,3
39.22727272727273,21.0,0,0
10.918367346938776,48.0,0,1
1.6607142857142858,55.0,1,1
0.0,44.0,0,1
85.72727272727273,21.0,9,0
0.16,24.0,0,0
0.3,29.0,0,0
0.0,13.0,10,0
153.4,34.0,97,0
56.76056338028169,70.0,0,1
430.875,23.0,233,3
51.56521739130435,22.0,0,0
26.666666666666668,5.0,7,0
73.625,23.0,1,0
11.875,15.0,1,0
283.8695652173913,68.0,0,3
18.58823529411765,33.0,2,0
335.44117647058823,33.0,10,3
0.0,42.0,0,1
79.325,79.0,0,1
8.307692307692308,12.0,10,0
48.54545454545455,32.0,15,0
78.36842105263158,37.0,12,0
221.84057971014497,68.0,0,1
51.41891891891892,73.0,13,1
140.55384615384617,64.0,23,1
0.0,5.0,0,0
180.42105263157896,18.0,0,0
172.43548387096774,61.0,11,1
365.9830508474576,58.0,5,3
21.208333333333332,23.0,104,0
75.75675675675676,36.0,159,0
0.6571428571428571,34.0,0,0
116.0,36.0,10,0
15.679245283018869,52.0,1,1
50.80882352941177,67.0,9,1
0.0350877192982456,56.0,3,1
0.3278688524590163,60.0,35,1
0.025,39.0,11,0
78.93589743589743,77.0,0,1
214.93846153846152,64.0,10,1
338.29411764705884,16.0,2,3
3.6607142857142856,55.0,59,1
272.3611111111111,35.0,40,3
1.0,29.0,0,0
0.2696629213483146,88.0,0,1
0.0,56.0,0,1
217.1,19.0,455,3
0.5531914893617021,46.0,1,1
208.05882352941177,33.0,2,3
263.7894736842105,18.0,52,3
2.1578947368421053,18.0,0,0
91.0,15.0,519,0
26.72340425531915,46.0,0,1
0.032258064516129,30.0,37,0
183.15384615384616,25.0,31,0
25.135135135135137,73.0,56,1
112.88888888888889,35.0,93,0
5.984126984126984,62.0,0,1
56.88461538461539,25.0,479,0
51.17857142857143,27.0,26,0
61.34,49.0,6,1
0.0,33.0,9,0
13.923076923076923,25.0,2,0
105.58333333333331,11.0,0,0
28.142857142857142,55.0,0,1
0.0,103.0,0,1
3.8333333333333335,5.0,1,0
10.961538461538462,25.0,23,0
21.74324324324324,73.0,0,1
342.19444444444446,35.0,7,3
0.8285714285714286,34.0,0,0
403.9420289855073,68.0,7,3
12.865853658536585,81.0,0,1
75.29333333333334,74.0,0,1
282.3076923076923,25.0,1,3
9.06153846153846,64.0,0,1
0.1,29.0,0,0
159.7027027027027,36.0,20,0
82.75342465753425,72.0,0,1
16.346938775510203,48.0,0,1
35.96629213483146,88.0,4,1
171.6875,15.0,0,0
380.25,35.0,52,3
435.06060606060606,32.0,3,3
18.782608695652176,22.0,0,0
161.96774193548387,30.0,26,0
232.70967741935485,61.0,0,1
6.90625,31.0,288,0
99.03030303030305,32.0,4,0
430.88,49.0,0,3
505.75,39.0,183,3
290.175,79.0,0,1
5.188679245283019,52.0,0,1
122.79166666666669,47.0,0,1
87.36363636363636,21.0,0,0
58.61538461538461,25.0,381,0
106.78571428571428,13.0,0,0
0.0652173913043478,45.0,3,1
12.875,39.0,14,0
162.58139534883722,42.0,93,1
42.46296296296296,53.0,4,1
78.0,26.0,127,0
10.258064516129032,30.0,6,0
20.166666666666668,17.0,21,0
222.9047619047619,20.0,0,0
491.96666666666664,59.0,388,3
202.2051282051282,38.0,20,3
5.725806451612903,61.0,0,1
30.0,55.0,151,1
0.7407407407407407,53.0,0,1
129.15384615384616,25.0,79,0
177.66666666666666,44.0,221,3
280.04545454545456,21.0,16,3
80.15789473684211,18.0,28,0
315.4107142857143,55.0,1,3
10.88888888888889,62.0,2,1
0.0,29.0,0,0
0.0,12.0,4,0
12.09433962264151,52.0,59,1
96.05172413793105,57.0,0,1
0.0,25.0,0,0
1.0909090909090908,10.0,27,0
404.0,18.0,48,3
12.35,19.0,1,0
5.163636363636364,54.0,0,1
44.68571428571428,34.0,3,0
0.0,24.0,0,0
194.41666666666663,47.0,54,1
54.15555555555556,44.0,1,1
229.5151515151515,65.0,5,1
45.625,7.0,0,0
0.0975609756097561,40.0,0,0
2.169811320754717,52.0,8,1
29.03846153846154,25.0,5,0
285.55882352941177,33.0,99,3
0.0,42.0,0,1
0.1951219512195122,40.0,2,0
6.181818181818182,76.0,17,1
106.35135135135135,36.0,20,0
71.51388888888889,71.0,146,1
44.32,24.0,150,0
487.86,49.0,14,3
142.171875,63.0,0,1
191.45762711864407,58.0,26,1
473.7,9.0,43,3
16.289473684210527,37.0,0,0
96.5625,31.0,8,0
9.416666666666666,35.0,9,0
323.6363636363636,21.0,0,3
61.45161290322581,30.0,75,0
2.317073170731707,40.0,11,0
10.357142857142858,13.0,4,0
285.93650793650795,62.0,40,3
125.92753623188406,68.0,0,1
163.11428571428573,34.0,2,0
5.333333333333333,35.0,0,0
233.26415094339623,52.0,5,3
0.0,12.0,0,0
10.705882352941176,33.0,5,0
162.6315789473684,75.0,0,1
31.52,24.0,3,0
1.0,36.0,30,0
144.42857142857142,34.0,32,0
0.1290322580645161,30.0,0,0
0.2,39.0,0,0
142.11111111111111,26.0,150,0
11.657894736842104,37.0,0,0
313.9298245614035,56.0,46,3
254.9275362318841,68.0,1,1
2.130434782608696,22.0,0,0
0.6666666666666666,5.0,3,0
67.25714285714285,34.0,0,0
284.98214285714283,55.0,11,3
100.25,63.0,23,1
66.67605633802818,70.0,4,1
50.65,19.0,0,0
10.128571428571428,69.0,62,1
143.47222222222223,35.0,0,0
477.46666666666664,14.0,36,3
260.075,39.0,30,3
54.56521739130435,22.0,0,0
6.811320754716981,52.0,0,1
2.0,25.0,373,0
0.0,16.0,1,0
0.2894736842105263,37.0,0,0
27.264705882352946,33.0,0,0
5.169491525423729,58.0,2,1
395.0,22.0,0,3
0.3214285714285714,27.0,0,0
274.4230769230769,25.0,0,3
94.5945945945946,36.0,243,0
3.0625,31.0,3,0
310.38461538461536,77.0,1,3
33.57692307692308,25.0,384,0
0.0,18.0,0,0
115.4,19.0,272,0
188.82608695652175,45.0,0,1
5.25,23.0,1,0
298.2878787878788,65.0,4,3
0.2758620689655172,57.0,25,1
427.4,34.0,0,3
200.44444444444449,35.0,2,3
52.225,39.0,0,0
335.6875,47.0,240,3
0.0222222222222222,44.0,0,1
0.1578947368421052,56.0,2,1
0.6875,15.0,0,0
0.0,16.0,27,0
121.86111111111111,35.0,0,0
63.03921568627451,50.0,0,1
92.64102564102564,38.0,7,0
3.9166666666666665,47.0,20,1
16.35593220338983,58.0,2,1
292.93023255813955,42.0,23,3
49.84,24.0,4,0
35.172413793103445,28.0,2,0
284.35714285714283,13.0,5,3
150.26923076923077,51.0,142,1
0.0,57.0,0,1
3.8055555555555554,35.0,2,0
438.7586206896552,28.0,0,3
70.3125,47.0,16,1
3.4444444444444446,8.0,0,0
96.1470588235294,33.0,2,0
22.3,29.0,70,0
0.0,34.0,0,0
0.7894736842105263,37.0,0,0
3.5238095238095237,41.0,3,0
272.2352941176471,33.0,0,3
7.742857142857143,34.0,6,0
25.130434782608695,22.0,75,0
244.95652173913044,22.0,0,3
48.07142857142857,13.0,3,0
31.13793103448276,28.0,9,0
1.0,22.0,34,0
79.60526315789474,37.0,8,0
226.2,29.0,71,3
14.63888888888889,35.0,1,0
0.0,51.0,0,1
7.60377358490566,52.0,47,1
46.333333333333336,56.0,22,1
0.0,44.0,0,1
32.0,54.0,40,1
94.96153846153848,25.0,152,0
1.3783783783783785,36.0,10,0
15.454545454545457,43.0,51,1
15.0,32.0,0,0
17.391304347826086,45.0,0,1
420.1818181818182,21.0,0,3
175.27027027027026,36.0,0,0
78.26666666666667,44.0,508,2
132.05,19.0,8,0
3.1153846153846154,25.0,3,0
112.91304347826087,22.0,200,0
52.45454545454545,43.0,0,1
68.68571428571428,69.0,0,1
3.13953488372093,42.0,12,1
57.265060240963855,82.0,0,1
38.63636363636363,43.0,2,1
428.0163934426229,60.0,73,3
0.0,11.0,0,0
79.9375,15.0,98,0
31.225352112676056,70.0,4,1
340.8780487804878,40.0,341,3
11.646153846153846,64.0,0,1
25.328767123287673,72.0,0,1
26.85,39.0,3,0
309.1384615384615,64.0,189,3
57.36206896551724,57.0,0,1
409.6904761904762,41.0,48,3
152.75342465753425,72.0,0,1
28.871794871794872,38.0,14,0
420.2592592592592,80.0,0,3
221.18987341772151,78.0,1,1
0.0,50.0,0,1
9.25,7.0,11,0
7.333333333333333,17.0,1,0
3.888888888888889,35.0,0,0
80.14285714285714,6.0,35,0
0.0,9.0,0,0
177.58227848101265,78.0,18,1
3.393939393939394,65.0,0,1
21.0,45.0,3,1
7.044444444444444,44.0,17,1
42.166666666666664,17.0,1,0
192.1529411764706,84.0,0,1
96.85483870967742,61.0,7,1
323.0,36.0,4,3
0.2352941176470588,67.0,0,1
26.783783783783782,36.0,0,0
7.977777777777778,44.0,0,1
1.9661016949152543,58.0,2,1
63.25,35.0,11,0
21.18918918918919,73.0,0,1
119.91666666666669,23.0,10,0
212.575,39.0,582,2
169.125,23.0,2,0
62.1764705882353,16.0,0,0
5.754716981132075,52.0,4,1
506.2307692307692,12.0,2,3
274.1025641025641,38.0,142,3
514.25,51.0,80,3
5.352941176470588,33.0,50,0
115.6,14.0,0,0
328.74285714285713,69.0,0,3
18.526315789473685,37.0,5,0
14.310344827586206,28.0,13,0
217.19565217391303,45.0,0,3
2.857142857142857,20.0,0,0
6.0285714285714285,34.0,17,0
179.89655172413794,57.0,7,1
88.15,19.0,2,0
82.7,49.0,3,1
13.903846153846152,51.0,5,1
25.03846153846154,25.0,9,0
43.57692307692308,25.0,93,0
69.65,39.0,212,0
13.425,39.0,11,0
93.64285714285714,13.0,13,0
33.24444444444445,44.0,0,1
331.61538461538464,12.0,48,3
369.55737704918033,60.0,15,3
11.420289855072465,68.0,0,1
18.82608695652174,22.0,63,0
94.34042553191487,46.0,1,1
76.96428571428571,55.0,0,1
2.3934426229508197,60.0,4,1
100.125,15.0,12,0
31.0,14.0,0,0
283.1166666666667,59.0,14,3
21.25,23.0,3,0
1.7692307692307692,25.0,11,0
0.0,48.0,0,1
0.0,8.0,2,0
347.5211267605634,70.0,0,3
5.40625,31.0,42,0
50.41509433962264,52.0,0,1
29.737704918032787,60.0,15,1
197.625,31.0,0,0
104.70967741935485,30.0,1,0
121.20833333333331,71.0,3,1
15.954545454545457,21.0,2,0
0.0833333333333333,47.0,0,1
4.755102040816326,48.0,8,1
58.75925925925926,53.0,0,1
101.91428571428573,69.0,20,1
45.22950819672131,60.0,0,1
304.54347826086956,45.0,0,3
458.12,49.0,0,3
18.692307692307693,25.0,1,0
8.321428571428571,27.0,6,0
45.45454545454545,32.0,146,0
490.97435897435895,38.0,112,3
74.02127659574468,46.0,0,1
88.75,55.0,359,1
98.1153846153846,25.0,24,0
47.06122448979592,48.0,0,1
382.5769230769231,25.0,471,3
173.06451612903226,30.0,22,0
375.44,24.0,1,3
505.80555555555554,71.0,1,3
82.0,6.0,25,0
72.88888888888889,35.0,16,0
163.36111111111111,35.0,3,0
0.0,20.0,6,0
357.32608695652175,45.0,126,3
87.6376811594203,68.0,0,1
98.85714285714286,6.0,2,0
8.826086956521738,45.0,12,1
14.490196078431373,50.0,0,1
11.214285714285714,55.0,0,1
51.0,37.0,54,0
21.73134328358209,66.0,0,1
160.31372549019608,50.0,33,1
0.0714285714285714,13.0,0,0
1.3529411764705883,50.0,0,1
242.53846153846155,12.0,2,0
1.1538461538461535,25.0,1,0
20.22222222222222,26.0,0,0
0.5,21.0,0,0
135.04347826086956,22.0,1,0
0.02,49.0,0,1
213.16666666666663,65.0,1,1
97.12820512820512,38.0,0,0
52.44827586206897,28.0,4,0
12.024096385542167,82.0,0,1
329.4166666666667,11.0,0,3
0.0,19.0,1,0
55.4,19.0,0,0
35.03846153846154,25.0,194,0
3.8452380952380953,83.0,0,1
80.63157894736842,37.0,0,0
35.45762711864407,58.0,138,1
301.987012987013,76.0,0,3
167.23076923076923,25.0,0,0
88.0,10.0,38,0
100.11764705882354,33.0,0,0
115.47692307692309,64.0,12,1
0.0,4.0,0,0
306.42857142857144,48.0,12,3
119.23728813559322,58.0,244,1
223.21052631578948,18.0,24,0
100.0,72.0,39,1
28.0,7.0,9,0
25.372881355932204,58.0,0,1
6.619047619047619,20.0,0,0
294.70588235294116,67.0,33,3
27.291666666666668,71.0,177,1
213.0,12.0,0,0
5.417910447761194,66.0,5,1
148.73684210526315,56.0,5,1
86.1304347826087,22.0,91,0
0.0,71.0,0,1
38.602409638554214,82.0,248,1
274.2,44.0,20,3
0.0,44.0,0,1
4.5,55.0,1,1
0.2647058823529412,33.0,132,0
244.13793103448276,28.0,623,2
19.916666666666668,35.0,5,0
0.625,15.0,0,0
90.0,23.0,287,0
422.4035087719298,56.0,1,3
0.0,43.0,0,1
0.0,47.0,0,1
47.65384615384615,25.0,289,0
11.75,35.0,2,0
73.98550724637681,68.0,0,1
434.3728813559322,58.0,0,3
141.92857142857142,41.0,109,1
253.6315789473684,18.0,1,3
3.64,49.0,1,1
5.463414634146342,40.0,0,0
86.18367346938776,48.0,464,1
504.3150684931507,72.0,130,3
14.5,23.0,1,0
0.6086956521739131,22.0,0,0
24.4,19.0,2,0
91.88235294117646,16.0,7,0
0.0,14.0,0,0
96.69014084507042,70.0,4,1
386.90909090909093,32.0,27,3
11.673076923076923,51.0,3,1
255.28571428571428,62.0,3,3
482.36206896551727,57.0,0,3
59.44444444444444,26.0,6,0
161.0,55.0,235,1
27.153846153846153,25.0,641,2
183.0909090909091,10.0,61,0
101.98717948717947,77.0,1,1
169.32,49.0,0,1
2.8333333333333335,53.0,7,1
289.34615384615387,77.0,30,3
28.5,15.0,178,0
0.16,24.0,0,0
68.89285714285714,27.0,16,0
63.44827586206897,57.0,460,1
15.871794871794872,38.0,101,0
227.6315789473684,18.0,487,3
28.716666666666665,59.0,0,1
165.75,59.0,4,1
42.916666666666664,59.0,0,1
90.67391304347828,45.0,103,1
16.703703703703702,26.0,0,0
20.3125,47.0,3,1
168.27777777777777,17.0,3,0
14.714285714285714,41.0,0,0
242.46153846153845,38.0,8,3
491.97222222222223,35.0,65,3
122.8,14.0,84,0
43.0,25.0,47,0
259.3076923076923,25.0,134,3
247.9821428571429,55.0,2,3
0.2068965517241379,28.0,1,0
35.825,39.0,33,0
1.7428571428571429,34.0,0,0
219.1780821917808,72.0,25,1
7.8125,31.0,0,0
384.75,7.0,221,3
4.222222222222222,35.0,12,0
172.44262295081967,60.0,226,1
361.5652173913044,68.0,0,3
276.07272727272726,54.0,252,3
134.38888888888889,17.0,61,0
5.565217391304348,45.0,0,1
79.15384615384616,25.0,96,0
9.757575757575758,32.0,7,0
13.612903225806452,30.0,1,0
51.72413793103448,28.0,13,0
72.81481481481481,26.0,4,0
113.87234042553192,46.0,43,1
286.375,55.0,0,3
0.0,27.0,0,0
176.044776119403,66.0,0,1
90.72131147540983,60.0,0,1
11.947368421052632,56.0,0,1
57.875,31.0,5,0
207.3125,63.0,0,1
2.590909090909091,65.0,2,1
8.421052631578947,37.0,49,0
8.666666666666666,23.0,133,0
326.2916666666667,23.0,0,3
40.46478873239437,70.0,17,1
53.09756097560975,40.0,35,0
